µçÑ¹,µçÁ÷
254.526,0.028
263.431,0.032
271.07,0.233
278.037,1.335
284.415,2.674
290.264,3.09
295.415,3.012
300.028,2.813
304.447,2.716
309.527,2.906
314.906,3.029
319.819,2.881
323.671,2.483
326.286,1.973
328.032,1.558
329.498,1.353
330.813,1.235
331.832,1.088
332.386,0.881
332.333,0.618
331.042,0.286
325.61,0.029
313.126,-0.027
296.736,-0.029
282.873,-0.029
273.869,-0.029
265.548,-0.029
256.5,-0.029
246.828,-0.029
235.942,-0.029
224.106,-0.03
211.64,-0.03
198.428,-0.03
184.935,-0.03
171.533,-0.03
158.353,-0.03
144.91,-0.03
129.899,-0.031
114.024,-0.031
97.683,-0.031
80.441,-0.031
62.777,-0.031
46.402,-0.032
31.639,-0.032
16.185,-0.032
-0.043,-0.032
-17.698,-0.032
-35.471,-0.033
-52.275,-0.033
-68.785,-0.033
-83.978,-0.033
-98.294,-0.033
-112.492,-0.033
-127.128,-0.033
-141.747,-0.034
-155.32,-0.034
-169.635,-0.034
-182.528,-0.034
-194.542,-0.034
-207.825,-0.034
-220.156,-0.034
-229.235,-0.034
-236.114,-0.035
-244.496,-0.034
-254.805,-0.034
-263.575,-0.038
-271.092,-0.22
-277.938,-1.264
-284.09,-2.567
-289.624,-2.96
-294.465,-2.882
-299.274,-2.87
-304.51,-3.003
-310.098,-3.142
-315.455,-3.086
-320.136,-2.832
-323.832,-2.431
-326.411,-1.953
-328.165,-1.561
-329.63,-1.365
-330.958,-1.248
-331.993,-1.102
-332.558,-0.893
-332.525,-0.632
-331.265,-0.3
-325.937,-0.039
-313.689,0.021
-297.497,0.023
-283.461,0.023
-274.118,0.023
-265.741,0.023
-256.75,0.023
-247.072,0.023
-236.308,0.023
-224.57,0.023
-212.041,0.023
-198.648,0.024
-184.933,0.024
-171.588,0.024
-158.521,0.024
-144.907,0.024
-129.739,0.024
-113.937,0.025
-97.697,0.025
-80.47,0.025
-62.96,0.025
-47.059,0.025
-32.716,0.025
-17.333,0.026
-1.114,0.026
16.435,0.026
34.313,0.026
51.347,0.026
68.205,0.026
83.721,0.027
98.617,0.027
113.376,0.027
127.809,0.027
141.638,0.027
154.392,0.027
168.502,0.027
181.804,0.027
194.147,0.028
207.539,0.028
219.626,0.028
228.604,0.028
235.547,0.028
243.849,0.028
254.216,0.028
263.143,0.031
270.785,0.207
277.777,1.257
284.161,2.624
290.051,3.088
295.229,3.02
299.866,2.827
304.305,2.726
309.376,2.907
314.785,3.044
319.753,2.905
323.68,2.513
326.329,1.993
328.084,1.567
329.552,1.356
330.874,1.236
331.899,1.087
332.454,0.877
332.4,0.616
331.161,0.286
325.998,0.03
313.813,-0.027
297.435,-0.029
283.317,-0.029
274.226,-0.029
265.956,-0.029
256.943,-0.029
247.311,-0.029
236.461,-0.03
224.593,-0.03
212.153,-0.03
198.99,-0.03
185.539,-0.03
172.17,-0.03
158.912,-0.03
145.394,-0.03
130.324,-0.031
114.491,-0.031
98.361,-0.031
81.424,-0.031
63.906,-0.031
47.312,-0.032
31.917,-0.032
16.345,-0.032
0.581,-0.032
-16.941,-0.032
-34.603,-0.032
-51.37,-0.033
-68.132,-0.033
-83.601,-0.033
-97.953,-0.033
-111.859,-0.033
-126.063,-0.033
-140.639,-0.033
-154.417,-0.034
-168.828,-0.034
-182.083,-0.034
-194.268,-0.034
-207.547,-0.034
-219.924,-0.034
-229.073,-0.035
-235.931,-0.035
-244.161,-0.035
-254.359,-0.035
-263.121,-0.037
-270.638,-0.191
-277.54,-1.18
-283.737,-2.522
-289.338,-2.966
-294.238,-2.904
-299.077,-2.886
-304.31,-3.007
-309.904,-3.145
-315.29,-3.095
-320.022,-2.851
-323.788,-2.455
-326.415,-1.977
-328.191,-1.571
-329.655,-1.359
-330.956,-1.239
-331.975,-1.095
-332.539,-0.892
-332.517,-0.64
-331.345,-0.315
-326.241,-0.045
-314.12,0.02
-297.754,0.023
-283.426,0.023
-274.047,0.023
-265.776,0.023
-256.892,0.023
-247.495,0.023
-237.03,0.023
-225.395,0.023
-212.879,0.024
-199.486,0.024
-185.761,0.024
-172.347,0.024
-159.155,0.024
-145.505,0.024
-130.327,0.024
-114.568,0.024
-98.483,0.025
-81.452,0.025
-64.053,0.025
-48.053,0.025
-33.416,0.025
-17.823,0.025
-1.632,0.025
15.804,0.026
33.692,0.026
50.83,0.026
67.663,0.026
83.165,0.026
97.986,0.026
112.666,0.027
127.203,0.027
141.199,0.027
153.986,0.027
167.945,0.027
181.122,0.027
193.404,0.027
206.877,0.027
219.347,0.028
228.539,0.028
235.289,0.028
243.234,0.028
253.528,0.028
262.599,0.03
270.307,0.183
277.367,1.18
283.77,2.572
289.7,3.08
294.893,3.02
299.551,2.832
303.949,2.71
308.949,2.88
314.369,3.041
319.393,2.924
323.388,2.541
326.118,2.029
327.927,1.594
329.417,1.371
330.752,1.248
331.804,1.103
332.396,0.898
332.401,0.643
331.296,0.316
326.408,0.042
314.504,-0.027
298.144,-0.029
283.782,-0.029
274.511,-0.029
266.278,-0.029
257.238,-0.029
247.604,-0.029
236.812,-0.03
225.054,-0.03
212.754,-0.03
199.626,-0.03
186.156,-0.03
172.813,-0.03
159.534,-0.03
146.069,-0.031
131.078,-0.031
115.207,-0.031
99.065,-0.031
82.114,-0.031
64.511,-0.031
47.896,-0.032
32.91,-0.032
17.316,-0.032
1.043,-0.032
-16.313,-0.032
-33.945,-0.032
-50.809,-0.033
-67.617,-0.033
-83.121,-0.033
-97.369,-0.033
-111.271,-0.033
-125.578,-0.034
-140.239,-0.034
-153.976,-0.034
-168.262,-0.034
-181.365,-0.034
-193.535,-0.034
-206.843,-0.034
-219.352,-0.035
-228.805,-0.035
-235.746,-0.035
-243.793,-0.035
-253.943,-0.035
-262.79,-0.036
-270.305,-0.168
-277.24,-1.104
-283.478,-2.474
-289.129,-2.965
-294.028,-2.897
-298.792,-2.863
-303.988,-2.993
-309.543,-3.128
-314.916,-3.09
-319.68,-2.863
-323.509,-2.484
-326.226,-2.014
-328.062,-1.601
-329.566,-1.381
-330.906,-1.259
-331.973,-1.117
-332.593,-0.913
-332.614,-0.657
-331.538,-0.33
-326.733,-0.052
-315.063,0.02
-298.96,0.023
-284.46,0.023
-274.706,0.023
-266.322,0.023
-257.475,0.023
-247.973,0.023
-237.373,0.023
-225.781,0.023
-213.308,0.023
-199.803,0.023
-185.985,0.024
-172.636,0.024
-159.604,0.024
-146.297,0.024
-131.379,0.024
-115.525,0.024
-99.282,0.025
-82.097,0.025
-64.484,0.025
-48.381,0.025
-33.878,0.025
-18.6,0.025
-2.611,0.025
14.828,0.026
32.817,0.026
49.919,0.026
66.89,0.026
82.563,0.026
97.358,0.026
112.133,0.027
126.674,0.027
140.662,0.027
153.407,0.027
167.211,0.027
180.598,0.027
192.782,0.027
206.082,0.027
218.747,0.028
228.193,0.028
235.121,0.028
243.102,0.028
253.347,0.028
262.435,0.029
270.111,0.163
277.164,1.111
283.558,2.519
289.518,3.076
294.779,3.039
299.486,2.854
303.89,2.721
308.878,2.881
314.251,3.026
319.27,2.921
323.335,2.561
326.142,2.058
327.993,1.612
329.48,1.375
330.81,1.248
331.867,1.103
332.471,0.898
332.492,0.647
331.47,0.327
326.909,0.049
315.442,-0.026
299.093,-0.029
284.367,-0.029
274.878,-0.029
266.715,-0.029
257.77,-0.029
248.229,-0.029
237.502,-0.03
225.801,-0.03
213.473,-0.03
200.24,-0.03
186.751,-0.03
173.421,-0.03
160.05,-0.031
146.635,-0.031
131.798,-0.031
115.99,-0.031
99.925,-0.031
83.003,-0.032
65.356,-0.032
48.591,-0.032
33.423,-0.032
17.905,-0.032
1.824,-0.032
-15.483,-0.032
-33.134,-0.033
-49.849,-0.033
-66.638,-0.033
-82.291,-0.033
-96.766,-0.033
-110.793,-0.033
-125.002,-0.033
-139.587,-0.034
-153.258,-0.034
-167.589,-0.034
-181.109,-0.034
-193.222,-0.034
-206.431,-0.034
-218.944,-0.034
-228.362,-0.034
-235.371,-0.035
-243.496,-0.035
-253.746,-0.035
-262.655,-0.036
-270.161,-0.158
-277.117,-1.062
-283.323,-2.428
-288.936,-2.94
-293.831,-2.889
-298.611,-2.863
-303.803,-2.987
-309.38,-3.136
-314.818,-3.114
-319.613,-2.877
-323.475,-2.495
-326.216,-2.025
-328.044,-1.603
-329.528,-1.378
-330.866,-1.26
-331.941,-1.121
-332.572,-0.92
-332.623,-0.671
-331.622,-0.349
-326.973,-0.062
-315.314,0.019
-299.045,0.022
-284.447,0.022
-274.874,0.023
-266.725,0.023
-257.889,0.023
-248.485,0.023
-238.02,0.023
-226.468,0.023
-214.1,0.023
-200.825,0.023
-187.05,0.024
-173.5,0.024
-160.23,0.024
-146.784,0.024
-131.791,0.024
-115.98,0.024
-99.941,0.024
-83.036,0.025
-65.491,0.025
-49.191,0.025
-34.529,0.025
-19.195,0.025
-3.138,0.025
14.276,0.025
32.296,0.026
49.377,0.026
66.054,0.026
81.63,0.026
96.709,0.026
111.593,0.027
125.901,0.027
139.864,0.027
152.678,0.027
166.559,0.027
180.09,0.027
192.416,0.027
205.84,0.028
218.436,0.028
227.726,0.027
234.518,0.027
242.423,0.027
252.827,0.028
262.118,0.029
269.874,0.151
276.997,1.071
283.439,2.496
289.408,3.067
294.651,3.027
299.353,2.848
303.742,2.713
308.692,2.868
314.09,3.033
319.123,2.929
323.192,2.569
326.034,2.07
327.903,1.623
329.391,1.382
330.733,1.256
331.819,1.115
332.45,0.909
332.493,0.657
331.528,0.338
327.072,0.054
315.713,-0.026
299.538,-0.029
284.896,-0.029
275.411,-0.029
267.377,-0.03
258.375,-0.029
248.682,-0.03
237.912,-0.03
226.205,-0.03
213.898,-0.03
200.861,-0.03
187.474,-0.03
174.055,-0.03
160.634,-0.03
147.165,-0.031
132.279,-0.031
116.426,-0.031
100.367,-0.031
83.662,-0.031
66.188,-0.032
49.359,-0.032
33.855,-0.032
18.355,-0.032
2.839,-0.032
-14.442,-0.032
-32.231,-0.033
-49.249,-0.033
-66.106,-0.033
-81.721,-0.033
-96.126,-0.033
-110.05,-0.033
-124.217,-0.034
-138.966,-0.034
-152.66,-0.034
-167.066,-0.034
-180.617,-0.034
-192.635,-0.034
-205.87,-0.035
-218.398,-0.034
-228.009,-0.034
-235.022,-0.034
-242.878,-0.035
-253.11,-0.035
-262.255,-0.036
-269.922,-0.148
-276.967,-1.025
-283.197,-2.403
-288.831,-2.94
-293.732,-2.889
-298.479,-2.851
-303.594,-2.96
-309.107,-3.11
-314.509,-3.098
-319.317,-2.882
-323.229,-2.511
-326.027,-2.047
-327.9,-1.62
-329.392,-1.382
-330.725,-1.258
-331.808,-1.122
-332.459,-0.927
-332.534,-0.679
-331.591,-0.358
-327.124,-0.067
-315.894,0.018
-299.969,0.022
-285.228,0.023
-275.372,0.023
-267.179,0.022
-258.29,0.023
-248.791,0.023
-238.256,0.023
-226.686,0.023
-214.29,0.023
-201.039,0.023
-187.348,0.023
-173.949,0.024
-160.798,0.024
-147.401,0.024
-132.477,0.024
-116.605,0.024
-100.356,0.024
-83.355,0.025
-65.789,0.025
-49.462,0.025
-35.212,0.025
-20.211,0.025
-3.947,0.025
13.582,0.025
31.455,0.025
48.377,0.026
65.164,0.026
80.866,0.026
95.826,0.026
110.812,0.026
125.423,0.026
139.499,0.027
152.177,0.027
165.947,0.027
179.42,0.027
191.542,0.027
204.88,0.027
217.579,0.027
227.3,0.027
234.379,0.027
242.076,0.027
252.255,0.028
261.56,0.028
269.301,0.129
276.389,0.973
282.771,2.405
288.792,3.061
294.143,3.063
298.95,2.892
303.402,2.742
308.379,2.881
313.788,3.038
318.875,2.947
322.994,2.588
325.851,2.082
327.726,1.624
329.211,1.379
330.55,1.255
331.64,1.118
332.291,0.922
332.354,0.67
331.421,0.347
327.159,0.058
316.224,-0.025
300.345,-0.029
285.512,-0.029
275.621,-0.03
267.435,-0.03
258.469,-0.03
248.999,-0.03
238.466,-0.03
226.803,-0.03
214.498,-0.03
201.448,-0.03
187.952,-0.03
174.523,-0.03
161.142,-0.031
147.8,-0.031
133.125,-0.031
117.379,-0.031
101.196,-0.031
84.262,-0.031
66.65,-0.032
49.914,-0.032
34.917,-0.032
19.519,-0.032
3.363,-0.032
-13.903,-0.032
-31.686,-0.033
-48.527,-0.033
-65.29,-0.033
-80.886,-0.033
-95.26,-0.033
-109.401,-0.033
-123.736,-0.034
-138.345,-0.034
-152.031,-0.034
-166.305,-0.034
-180.009,-0.034
-192.147,-0.034
-205.301,-0.035
-218.074,-0.035
-227.822,-0.035
-234.899,-0.035
-242.674,-0.035
-252.742,-0.035
-261.809,-0.036
-269.432,-0.135
-276.489,-0.97
-282.772,-2.369
-288.497,-2.954
-293.459,-2.91
-298.211,-2.859
-303.33,-2.966
-308.863,-3.116
-314.284,-3.104
-319.127,-2.893
-323.044,-2.522
-325.835,-2.051
-327.702,-1.619
-329.189,-1.386
-330.548,-1.27
-331.67,-1.14
-332.366,-0.948
-332.493,-0.702
-331.671,-0.384
-327.625,-0.08
-316.85,0.017
-300.812,0.022
-285.74,0.023
-275.657,0.023
-267.402,0.023
-258.487,0.023
-249.13,0.023
-238.683,0.023
-227.112,0.023
-214.68,0.023
-201.421,0.024
-187.746,0.023
-174.363,0.024
-161.179,0.024
-147.863,0.024
-133.132,0.024
-117.395,0.024
-101.246,0.024
-84.239,0.025
-66.605,0.025
-50.209,0.025
-35.732,0.025
-20.626,0.025
-4.589,0.025
12.526,0.025
30.227,0.026
47.794,0.026
64.713,0.026
80.479,0.026
95.487,0.026
110.184,0.027
124.67,0.027
138.812,0.027
151.651,0.027
165.316,0.027
178.869,0.027
191.27,0.027
204.661,0.027
217.379,0.027
226.986,0.027
233.905,0.027
241.544,0.028
251.838,0.028
261.33,0.028
269.158,0.125
276.34,0.963
282.802,2.402
288.811,3.051
294.094,3.037
298.806,2.857
303.163,2.702
308.062,2.846
313.444,3.025
318.57,2.962
322.782,2.62
325.701,2.111
327.593,1.64
329.08,1.385
330.429,1.258
331.53,1.122
332.207,0.929
332.317,0.684
331.511,0.372
327.609,0.073
316.996,-0.024
301.016,-0.029
285.969,-0.029
275.994,-0.03
267.82,-0.03
258.781,-0.03
249.312,-0.03
238.786,-0.03
227.166,-0.03
214.884,-0.03
201.859,-0.03
188.448,-0.03
175.181,-0.03
161.895,-0.03
148.5,-0.031
133.756,-0.031
117.871,-0.031
101.739,-0.031
85.01,-0.031
67.523,-0.032
50.726,-0.032
35.587,-0.032
20.174,-0.032
4.148,-0.032
-12.884,-0.032
-30.538,-0.032
-47.486,-0.033
-64.465,-0.033
-80.525,-0.033
-95.177,-0.033
-109.223,-0.034
-123.468,-0.034
-137.993,-0.034
-151.575,-0.034
-165.871,-0.034
-179.435,-0.034
-191.302,-0.034
-204.451,-0.034
-217.337,-0.035
-227.35,-0.035
-234.51,-0.035
-242.08,-0.035
-252.086,-0.035
-261.311,-0.035
-268.998,-0.12
-276.116,-0.903
-282.406,-2.305
-288.142,-2.939
-293.112,-2.911
-297.867,-2.859
-302.972,-2.959
-308.516,-3.12
-313.992,-3.122
-318.906,-2.923
-322.915,-2.554
-325.79,-2.082
-327.703,-1.643
-329.213,-1.397
-330.573,-1.273
-331.692,-1.139
-332.384,-0.948
-332.506,-0.704
-331.709,-0.39
-327.781,-0.086
-317.193,0.017
-301.332,0.022
-286.162,0.023
-275.815,0.023
-267.524,0.023
-258.769,0.023
-249.64,0.023
-239.427,0.023
-227.893,0.023
-215.501,0.023
-202.341,0.023
-188.743,0.024
-175.365,0.024
-162.085,0.024
-148.623,0.024
-133.725,0.024
-117.86,0.024
-101.796,0.024
-85.017,0.025
-67.542,0.025
-51.124,0.025
-36.637,0.025
-21.597,0.025
-5.533,0.025
11.72,0.025
29.737,0.026
46.801,0.026
63.637,0.026
79.622,0.026
94.657,0.026
109.655,0.026
124.399,0.027
138.557,0.027
151.212,0.027
164.683,0.027
178.205,0.027
190.475,0.027
203.851,0.027
216.854,0.027
226.845,0.027
233.922,0.027
241.31,0.027
251.355,0.028
260.803,0.028
268.596,0.107
275.826,0.88
282.33,2.333
288.396,3.047
293.744,3.052
298.512,2.873
302.874,2.705
307.712,2.829
313.074,3.013
318.204,2.959
322.451,2.635
325.477,2.149
327.445,1.676
328.962,1.405
330.328,1.271
331.453,1.137
332.155,0.946
332.294,0.702
331.556,0.39
327.869,0.083
317.677,-0.023
301.783,-0.029
286.321,-0.029
276.154,-0.029
268.221,-0.029
259.366,-0.03
249.984,-0.03
239.462,-0.03
227.772,-0.03
215.45,-0.03
202.388,-0.03
188.976,-0.03
175.767,-0.03
162.613,-0.03
149.441,-0.031
134.808,-0.031
118.839,-0.031
102.558,-0.031
85.713,-0.031
68.151,-0.032
51.27,-0.032
36.233,-0.032
21.079,-0.032
5.198,-0.032
-11.934,-0.032
-29.892,-0.033
-46.842,-0.033
-63.611,-0.033
-79.55,-0.033
-94.153,-0.033
-108.39,-0.033
-122.668,-0.034
-137.368,-0.034
-151.207,-0.034
-165.247,-0.034
-178.842,-0.034
-190.89,-0.034
-203.96,-0.034
-216.861,-0.035
-226.961,-0.035
-234.254,-0.035
-241.873,-0.035
-251.871,-0.035
-261.103,-0.035
-268.714,-0.108
-275.827,-0.844
-282.139,-2.249
-287.898,-2.925
-292.899,-2.913
-297.66,-2.862
-302.763,-2.964
-308.303,-3.121
-313.759,-3.118
-318.655,-2.918
-322.664,-2.557
-325.562,-2.095
-327.506,-1.656
-329.03,-1.405
-330.403,-1.282
-331.554,-1.153
-332.298,-0.966
-332.474,-0.723
-331.776,-0.41
-328.175,-0.098
-318.021,0.015
-302.203,0.022
-286.798,0.023
-276.429,0.023
-268.219,0.023
-259.295,0.023
-249.978,0.023
-239.704,0.023
-228.342,0.023
-216.109,0.023
-202.949,0.023
-189.211,0.023
-175.669,0.024
-162.37,0.024
-149.116,0.024
-134.526,0.024
-118.75,0.024
-102.597,0.025
-85.732,0.025
-68.189,0.025
-51.606,0.025
-36.987,0.025
-21.977,0.025
-6.07,0.025
10.915,0.026
28.889,0.026
46.137,0.026
63.144,0.026
79.194,0.026
94.173,0.026
109.006,0.026
123.341,0.026
137.294,0.027
150.052,0.027
163.741,0.027
177.904,0.027
190.292,0.027
203.401,0.027
216.219,0.027
226.093,0.027
233.201,0.027
240.699,0.027
250.845,0.028
260.456,0.028
268.337,0.1
275.636,0.845
282.148,2.292
288.214,3.031
293.553,3.047
298.319,2.876
302.661,2.7
307.452,2.815
312.798,3.005
317.937,2.96
322.229,2.648
325.317,2.171
327.336,1.696
328.88,1.416
330.265,1.282
331.419,1.15
332.165,0.96
332.354,0.717
331.689,0.408
328.281,0.095
318.388,-0.021
302.591,-0.029
287.114,-0.029
276.746,-0.03
268.627,-0.03
259.684,-0.03
250.372,-0.03
239.956,-0.03
228.282,-0.03
215.992,-0.03
203.038,-0.03
189.685,-0.03
176.431,-0.03
163.148,-0.031
149.903,-0.031
135.334,-0.031
119.383,-0.031
103.138,-0.031
86.419,-0.031
69.029,-0.032
52.148,-0.032
36.884,-0.032
21.536,-0.032
5.562,-0.032
-11.43,-0.032
-29.206,-0.033
-46.182,-0.033
-63.036,-0.033
-79.011,-0.033
-93.551,-0.033
-107.658,-0.033
-121.826,-0.034
-136.519,-0.034
-150.21,-0.034
-164.313,-0.034
-178.173,-0.034
-190.185,-0.034
-203.273,-0.035
-216.234,-0.035
-226.347,-0.035
-233.507,-0.035
-240.973,-0.035
-251.151,-0.035
-260.726,-0.035
-268.494,-0.1
-275.63,-0.8
-281.931,-2.202
-287.687,-2.909
-292.676,-2.902
-297.381,-2.84
-302.425,-2.936
-307.951,-3.108
-313.442,-3.126
-318.372,-2.93
-322.453,-2.582
-325.457,-2.136
-327.477,-1.691
-329.02,-1.422
-330.396,-1.29
-331.544,-1.159
-332.291,-0.97
-332.481,-0.73
-331.839,-0.427
-328.456,-0.11
-318.659,0.014
-303.09,0.022
-287.635,0.023
-276.989,0.023
-268.8,0.023
-259.946,0.023
-250.591,0.023
-240.218,0.023
-228.696,0.023
-216.383,0.023
-203.331,0.023
-189.739,0.023
-176.359,0.024
-163.174,0.024
-149.946,0.024
-135.338,0.024
-119.483,0.024
-103.233,0.024
-86.319,0.025
-68.815,0.025
-52.307,0.025
-37.791,0.025
-22.838,0.025
-6.689,0.025
10.453,0.025
28.289,0.026
45.218,0.026
62.02,0.026
78.202,0.026
93.329,0.026
108.404,0.026
123.096,0.026
137.191,0.027
149.835,0.027
163.153,0.027
176.969,0.027
189.296,0.027
202.568,0.027
215.653,0.027
225.923,0.027
233.255,0.028
240.613,0.028
250.58,0.028
260.205,0.028
268.066,0.088
275.321,0.779
281.857,2.234
287.974,3.025
293.373,3.061
298.194,2.897
302.568,2.716
307.36,2.819
312.687,3.002
317.815,2.956
322.1,2.646
325.184,2.173
327.205,1.7
328.741,1.417
330.128,1.284
331.298,1.157
332.067,0.972
332.289,0.731
331.692,0.427
328.474,0.107
318.915,-0.02
303.317,-0.029
287.675,-0.029
277.067,-0.029
268.993,-0.029
260.135,-0.029
250.764,-0.03
240.359,-0.03
228.81,-0.03
216.447,-0.03
203.428,-0.03
190.158,-0.03
177.078,-0.031
163.858,-0.031
150.554,-0.031
136.021,-0.031
120.11,-0.031
103.878,-0.031
87.13,-0.032
69.692,-0.032
52.863,-0.032
37.713,-0.032
22.342,-0.032
6.169,-0.032
-10.939,-0.032
-28.689,-0.033
-45.421,-0.033
-62.106,-0.033
-78.187,-0.033
-92.848,-0.033
-107.018,-0.034
-121.213,-0.034
-135.855,-0.034
-149.617,-0.034
-163.737,-0.034
-177.714,-0.034
-189.695,-0.034
-202.666,-0.034
-215.793,-0.034
-226.096,-0.035
-233.513,-0.035
-240.914,-0.035
-250.764,-0.035
-260.335,-0.035
-268.178,-0.091
-275.364,-0.755
-281.716,-2.166
-287.535,-2.916
-292.582,-2.921
-297.321,-2.857
-302.36,-2.942
-307.855,-3.103
-313.308,-3.112
-318.186,-2.912
-322.253,-2.575
-325.285,-2.142
-327.335,-1.702
-328.905,-1.432
-330.322,-1.299
-331.515,-1.172
-332.297,-0.987
-332.519,-0.746
-331.95,-0.444
-328.865,-0.123
-319.603,0.011
-304.129,0.022
-288.228,0.022
-277.148,0.023
-268.972,0.023
-260.167,0.023
-250.783,0.023
-240.516,0.023
-229.238,0.023
-216.979,0.023
-203.815,0.023
-190.105,0.023
-176.711,0.024
-163.541,0.024
-150.265,0.024
-135.759,0.024
-120.094,0.024
-104.025,0.024
-87.21,0.024
-69.62,0.025
-52.959,0.025
-38.496,0.025
-23.712,0.025
-7.716,0.025
9.351,0.025
27.19,0.026
44.704,0.026
61.93,0.026
77.648,0.026
92.714,0.026
107.738,0.026
122.327,0.027
136.519,0.027
149.309,0.027
162.699,0.027
176.565,0.027
188.886,0.027
202.008,0.027
215.104,0.027
225.456,0.027
232.819,0.027
240.174,0.028
250.129,0.028
259.89,0.028
267.817,0.08
275.097,0.733
281.614,2.174
287.712,3
293.117,3.058
297.986,2.912
302.404,2.731
307.19,2.82
312.517,2.998
317.621,2.95
321.945,2.659
325.118,2.203
327.215,1.726
328.773,1.43
330.162,1.29
331.344,1.162
332.12,0.977
332.324,0.734
331.727,0.428
328.589,0.109
319.298,-0.019
304.048,-0.029
288.409,-0.029
277.442,-0.029
269.118,-0.029
260.207,-0.029
250.901,-0.03
240.684,-0.03
229.306,-0.03
217.104,-0.03
204.157,-0.03
190.698,-0.03
177.326,-0.03
164.055,-0.03
150.945,-0.03
136.683,-0.031
120.992,-0.031
104.873,-0.031
88.114,-0.031
70.546,-0.032
53.552,-0.032
38.375,-0.032
23.283,-0.032
7.495,-0.032
-9.449,-0.032
-27.452,-0.032
-44.571,-0.033
-61.514,-0.033
-77.866,-0.033
-92.566,-0.033
-106.657,-0.033
-120.705,-0.034
-135.233,-0.034
